container_id,trade,cargo_category,cargo_type,terminal,month,day_of_week,is_weekend,is_holiday,is_monsoon,customs_exam,vessel_queue,dwell_hours
TUTU7433904,Export,Granite,Dry,DBGT,10,0,0,0,1,0,0.915,79.5
TUTU8321966,Import,Coal,Dry,PSA_SICAL,9,0,0,0,0,0,0.716,73.9
TUTU1673896,Import,Seafood,Reefer,PSA_SICAL,8,1,0,0,0,0,0.816,43.2
TUTU1320748,Import,EdibleOil,LiquidBulk,PSA_SICAL,1,6,1,0,0,1,0.784,113.5
TUTU8976320,Import,Coal,Dry,PSA_SICAL,5,3,0,0,0,0,0.754,68.7
TUTU2732955,Export,Salt,Dry,PSA_SICAL,10,2,0,0,1,0,0.859,56.9
TUTU8938954,Import,Coal,Dry,DBGT,11,1,0,0,1,0,0.856,104.3
TUTU8683058,Import,Coal,Dry,DBGT,4,0,0,0,0,0,0.754,75.2
TUTU4523737,Export,Salt,Dry,PSA_SICAL,7,6,1,1,0,0,0.897,73.8
TUTU8301103,Import,Coal,Dry,DBGT,5,0,0,0,0,0,0.806,67.3
TUTU3032101,Import,Coal,Dry,PSA_SICAL,4,5,1,0,0,0,0.823,76.1
TUTU9374690,Import,Coal,Dry,DBGT,5,1,0,0,0,0,0.86,84.8
TUTU8107754,Export,Seafood,Reefer,DBGT,2,0,0,0,0,0,0.759,18.0
TUTU2078325,Import,Seafood,Reefer,PSA_SICAL,11,4,0,0,1,0,0.782,48.5
TUTU4697072,Export,Machinery,ODC,DBGT,11,1,0,0,1,0,0.814,69.9
TUTU2968217,Import,Coal,Dry,DBGT,4,4,0,0,0,0,0.822,71.4
TUTU4852236,Export,Granite,Dry,DBGT,1,2,0,0,0,0,0.868,51.9
TUTU9577512,Import,Electronics,Dry,DBGT,10,1,0,0,1,0,0.757,70.6
TUTU5458416,Import,Machinery,ODC,DBGT,12,6,1,0,1,0,0.864,114.9
TUTU9287888,Import,Chemicals,Hazardous,PSA_SICAL,10,5,1,0,1,0,0.793,103.5
TUTU5530190,Export,Machinery,ODC,DBGT,7,4,0,0,0,0,0.795,54.4
TUTU8502033,Import,Machinery,ODC,PSA_SICAL,12,1,0,0,1,0,0.824,95.7
TUTU3797607,Export,Granite,Dry,PSA_SICAL,4,2,0,0,0,0,0.812,40.2
TUTU5524270,Export,Seafood,Reefer,DBGT,3,3,0,0,0,0,0.785,19.2
TUTU6512851,Import,Coal,Dry,PSA_SICAL,3,5,1,0,0,1,0.832,125.9
TUTU7025752,Import,Machinery,ODC,PSA_SICAL,8,6,1,0,0,0,0.806,82.5
TUTU3314237,Export,Seafood,Reefer,DBGT,11,4,0,0,1,0,0.781,24.6
TUTU8368705,Export,Seafood,Reefer,PSA_SICAL,5,3,0,0,0,0,0.698,19.8
TUTU1735639,Export,Machinery,ODC,PSA_SICAL,6,2,0,0,0,0,0.856,61.1
TUTU9759203,Export,Electronics,Dry,DBGT,1,0,0,0,0,0,0.821,37.6
TUTU8037102,Import,Electronics,Dry,DBGT,5,0,0,0,0,0,0.818,67.0
TUTU3153286,Import,Coal,Dry,PSA_SICAL,12,4,0,0,1,0,0.834,96.6
TUTU3465090,Import,Timber,Dry,PSA_SICAL,4,0,0,0,0,0,0.887,83.8
TUTU3924685,Export,Seafood,Reefer,DBGT,9,4,0,0,0,1,0.882,76.9
TUTU1142886,Import,Chemicals,Hazardous,PSA_SICAL,9,6,1,0,0,0,0.807,81.9
TUTU7752921,Export,Granite,Dry,PSA_SICAL,3,4,0,0,0,0,0.776,43.6
TUTU7854294,Export,Electronics,Dry,PSA_SICAL,8,3,0,0,0,0,0.797,41.4
TUTU4785021,Export,Machinery,ODC,PSA_SICAL,12,5,1,0,1,0,0.85,71.0
TUTU2934789,Export,Salt,Dry,DBGT,1,1,0,0,0,0,0.912,67.9
TUTU1872721,Import,Timber,Dry,PSA_SICAL,5,2,0,0,0,1,0.823,98.4
TUTU6221562,Export,Granite,Dry,PSA_SICAL,9,2,0,0,0,0,0.79,42.9
TUTU8969307,Import,Coal,Dry,PSA_SICAL,9,0,0,0,0,0,0.794,74.6
TUTU8736350,Export,Textiles,Dry,PSA_SICAL,6,3,0,0,0,0,0.818,38.6
TUTU7982268,Export,Sugar,Dry,DBGT,7,1,0,0,0,0,0.812,40.1
TUTU1669137,Export,Electronics,Dry,PSA_SICAL,7,4,0,0,0,0,0.878,51.9
TUTU3626505,Import,Chemicals,Hazardous,DBGT,1,4,0,0,0,0,0.778,80.3
TUTU9137973,Import,Coal,Dry,PSA_SICAL,8,6,1,0,0,0,0.815,79.9
TUTU5973318,Export,Seafood,Reefer,PSA_SICAL,3,0,0,0,0,0,0.864,32.3
TUTU9346157,Export,Granite,Dry,DBGT,9,3,0,0,0,1,0.774,70.7
TUTU2649231,Import,Machinery,ODC,DBGT,8,3,0,0,0,0,0.855,91.1
TUTU8055667,Import,Seafood,Reefer,PSA_SICAL,3,5,1,0,0,0,0.844,60.2
TUTU9770836,Export,Textiles,Dry,DBGT,5,1,0,0,0,1,0.849,82.6
TUTU4329439,Import,Electronics,Dry,PSA_SICAL,4,4,0,0,0,0,0.73,66.3
TUTU5040456,Import,Coal,Dry,PSA_SICAL,5,2,0,0,0,0,0.829,77.5
TUTU7129918,Import,Chemicals,Hazardous,PSA_SICAL,1,4,0,0,0,0,0.795,77.1
TUTU5038928,Export,Textiles,Dry,DBGT,8,4,0,0,0,1,0.917,86.8
TUTU4351297,Import,Timber,Dry,PSA_SICAL,8,4,0,0,0,0,0.782,67.6
TUTU5250758,Export,Sugar,Dry,PSA_SICAL,5,1,0,0,0,0,0.884,52.1
TUTU3878953,Export,Salt,Dry,DBGT,5,6,1,0,0,0,0.798,34.5
TUTU6029867,Import,Electronics,Dry,PSA_SICAL,10,1,0,0,1,0,0.769,77.1
TUTU6470968,Import,Coal,Dry,PSA_SICAL,8,6,1,0,0,0,0.842,88.0
TUTU3701293,Export,Sugar,Dry,DBGT,10,1,0,0,1,0,0.778,48.6
TUTU7282823,Export,Machinery,ODC,PSA_SICAL,2,3,0,0,0,0,0.924,69.2
TUTU9294935,Export,Salt,Dry,DBGT,3,2,0,0,0,0,0.877,52.5
TUTU7101269,Import,Chemicals,Hazardous,PSA_SICAL,5,0,0,0,0,1,0.747,106.0
TUTU6160704,Import,Chemicals,Hazardous,DBGT,6,2,0,0,0,0,0.781,79.0
TUTU4901880,Export,Seafood,Reefer,DBGT,8,4,0,0,0,0,0.771,21.7
TUTU6785089,Import,Seafood,Reefer,PSA_SICAL,11,3,0,0,1,0,0.844,57.3
TUTU2434864,Export,Granite,Dry,DBGT,2,1,0,0,0,0,0.771,45.3
TUTU7103957,Import,Chemicals,Hazardous,PSA_SICAL,5,6,1,0,0,0,0.777,83.7
TUTU4665474,Export,Machinery,ODC,PSA_SICAL,3,0,0,0,0,0,0.811,52.4
TUTU3866468,Import,Timber,Dry,DBGT,8,6,1,0,0,0,0.833,74.8
TUTU9160573,Export,Seafood,Reefer,PSA_SICAL,9,2,0,0,0,0,0.781,18.2
TUTU5426851,Export,Machinery,ODC,PSA_SICAL,11,0,0,0,1,0,0.905,82.1
TUTU2655041,Export,Machinery,ODC,PSA_SICAL,12,4,0,0,1,0,0.776,61.8
TUTU4946542,Import,Seafood,Reefer,DBGT,5,1,0,0,0,0,0.862,58.8
TUTU6612493,Import,Electronics,Dry,DBGT,4,5,1,0,0,1,0.811,98.1
TUTU5672805,Import,Electronics,Dry,PSA_SICAL,5,4,0,0,0,1,0.766,104.2
TUTU2187450,Import,Seafood,Reefer,DBGT,1,3,0,0,0,0,0.85,49.6
TUTU4367339,Import,EdibleOil,LiquidBulk,DBGT,1,1,0,0,0,0,0.841,83.0
TUTU1093344,Import,Coal,Dry,PSA_SICAL,3,0,0,0,0,0,0.908,83.3
TUTU4460925,Export,Salt,Dry,DBGT,5,6,1,0,0,1,0.829,71.0
TUTU2580433,Import,Electronics,Dry,PSA_SICAL,11,0,0,0,1,0,0.889,87.5
TUTU6945937,Import,Electronics,Dry,PSA_SICAL,8,2,0,0,0,0,0.779,71.8
TUTU8656023,Import,Timber,Dry,PSA_SICAL,10,4,0,0,1,1,0.743,120.0
TUTU3469926,Import,Coal,Dry,PSA_SICAL,12,3,0,0,1,0,0.827,92.1
TUTU5559365,Import,Coal,Dry,DBGT,7,5,1,0,0,0,0.893,99.6
TUTU6821693,Export,Granite,Dry,DBGT,6,5,1,0,0,0,0.826,55.7
TUTU2047702,Import,Chemicals,Hazardous,DBGT,10,2,0,0,1,0,0.826,104.5
TUTU3431861,Export,Textiles,Dry,PSA_SICAL,3,4,0,0,0,0,0.773,39.7
TUTU9682227,Export,Salt,Dry,DBGT,10,0,0,0,1,0,0.832,54.1
TUTU7160171,Export,Seafood,Reefer,PSA_SICAL,7,6,1,0,0,0,0.819,28.2
TUTU9124145,Export,Salt,Dry,DBGT,10,5,1,1,1,0,0.781,74.7
TUTU2192618,Import,Coal,Dry,PSA_SICAL,4,4,0,0,0,0,0.775,66.1
TUTU1736128,Import,Electronics,Dry,PSA_SICAL,8,1,0,0,0,1,0.768,90.6
TUTU7259508,Export,Granite,Dry,PSA_SICAL,9,2,0,0,0,0,0.86,60.3
TUTU6463474,Export,Electronics,Dry,PSA_SICAL,5,4,0,0,0,0,0.839,47.8
TUTU3500226,Export,Textiles,Dry,DBGT,10,3,0,0,1,0,0.75,54.2
TUTU2125246,Export,Seafood,Reefer,PSA_SICAL,2,5,1,0,0,1,0.866,71.0
TUTU7152724,Import,Machinery,ODC,DBGT,4,6,1,0,0,0,0.888,94.8
TUTU9848412,Export,Seafood,Reefer,DBGT,4,4,0,0,0,0,0.775,21.5
TUTU9636584,Export,Granite,Dry,DBGT,3,4,0,0,0,0,0.871,57.5
TUTU7593135,Export,Seafood,Reefer,PSA_SICAL,8,1,0,0,0,0,0.797,21.0
TUTU4081517,Export,Granite,Dry,DBGT,1,6,1,0,0,1,0.803,70.6
TUTU8891019,Import,Coal,Dry,PSA_SICAL,12,6,1,0,1,0,0.916,112.1
TUTU1823024,Import,Chemicals,Hazardous,DBGT,1,1,0,0,0,0,0.823,82.6
TUTU6317204,Export,Seafood,Reefer,PSA_SICAL,7,4,0,0,0,0,0.851,40.7
TUTU1491383,Import,Machinery,ODC,PSA_SICAL,4,6,1,0,0,0,0.798,81.3
TUTU5732512,Export,Textiles,Dry,PSA_SICAL,12,0,0,0,1,0,0.822,53.2
TUTU1889965,Export,Electronics,Dry,PSA_SICAL,3,5,1,0,0,0,0.76,47.5
TUTU6606713,Export,Granite,Dry,PSA_SICAL,3,1,0,0,0,0,0.87,52.3
TUTU5065536,Import,Coal,Dry,PSA_SICAL,5,2,0,0,0,0,0.936,90.7
TUTU6454001,Import,Timber,Dry,PSA_SICAL,9,6,1,0,0,1,0.872,114.1
TUTU3442273,Export,Textiles,Dry,PSA_SICAL,1,2,0,0,0,0,0.78,42.7
TUTU4875740,Import,Coal,Dry,PSA_SICAL,2,6,1,0,0,1,0.799,105.6
TUTU2849751,Import,Machinery,ODC,PSA_SICAL,1,0,0,0,0,0,0.782,77.1
TUTU4550900,Export,Textiles,Dry,DBGT,10,6,1,0,1,0,0.743,59.6
TUTU4641881,Import,Electronics,Dry,PSA_SICAL,8,0,0,0,0,1,0.899,105.4
TUTU5377562,Export,Electronics,Dry,PSA_SICAL,2,0,0,0,0,0,0.833,45.6
TUTU5615460,Export,Granite,Dry,PSA_SICAL,4,4,0,0,0,0,0.76,40.6
TUTU5798963,Import,Seafood,Reefer,DBGT,11,4,0,0,1,0,0.826,68.6
TUTU9338309,Import,Machinery,ODC,PSA_SICAL,12,6,1,0,1,0,0.781,100.7
TUTU2194857,Import,Timber,Dry,PSA_SICAL,2,3,0,0,0,0,0.804,67.0
TUTU2993206,Import,Electronics,Dry,DBGT,3,1,0,0,0,0,0.818,60.6
TUTU9960873,Import,Seafood,Reefer,PSA_SICAL,9,5,1,0,0,0,0.808,47.1
TUTU1724108,Export,Seafood,Reefer,PSA_SICAL,5,0,0,0,0,0,0.784,20.2
TUTU9784538,Export,Machinery,ODC,DBGT,11,2,0,0,1,0,0.853,73.6
TUTU5764368,Import,Machinery,ODC,PSA_SICAL,10,5,1,0,1,0,0.796,111.6
TUTU1130025,Export,Granite,Dry,DBGT,9,2,0,0,0,1,0.828,78.4
TUTU6315310,Import,Coal,Dry,PSA_SICAL,9,2,0,0,0,0,0.859,75.2
TUTU5746112,Export,Seafood,Reefer,DBGT,1,3,0,0,0,0,0.844,26.6
TUTU4624788,Export,Seafood,Reefer,DBGT,3,3,0,0,0,0,0.854,28.2
TUTU5065593,Export,Machinery,ODC,DBGT,1,6,1,0,0,0,0.799,51.1
TUTU6932617,Import,Electronics,Dry,PSA_SICAL,7,4,0,0,0,0,0.847,72.6
TUTU9210941,Import,Machinery,ODC,PSA_SICAL,2,3,0,0,0,0,0.751,76.3
TUTU7282426,Import,Electronics,Dry,DBGT,1,6,1,0,0,0,0.803,71.9
TUTU8220785,Import,EdibleOil,LiquidBulk,DBGT,4,1,0,0,0,0,0.788,67.6
TUTU6204853,Export,Seafood,Reefer,DBGT,3,3,0,0,0,0,0.798,29.3
TUTU4532444,Export,Salt,Dry,PSA_SICAL,6,0,0,0,0,0,0.757,33.1
TUTU3851044,Export,Textiles,Dry,PSA_SICAL,1,2,0,0,0,1,0.804,70.8
TUTU8847207,Export,Seafood,Reefer,DBGT,1,0,0,0,0,0,0.808,18.9
TUTU7152514,Import,EdibleOil,LiquidBulk,PSA_SICAL,2,2,0,0,0,0,0.885,84.9
TUTU3052468,Import,Machinery,ODC,PSA_SICAL,1,2,0,0,0,1,0.846,113.0
TUTU1713284,Export,Granite,Dry,PSA_SICAL,4,5,1,0,0,0,0.872,55.0
TUTU7003983,Export,Seafood,Reefer,DBGT,12,5,1,0,1,0,0.751,25.2
TUTU8748049,Export,Machinery,ODC,DBGT,4,3,0,0,0,0,0.82,53.7
TUTU6592746,Import,Timber,Dry,PSA_SICAL,6,1,0,0,0,1,0.799,103.4
TUTU1625674,Import,Chemicals,Hazardous,PSA_SICAL,5,5,1,0,0,0,0.733,85.4
TUTU7167731,Export,Granite,Dry,DBGT,3,3,0,0,0,0,0.795,47.5
TUTU1179345,Import,Coal,Dry,PSA_SICAL,11,0,0,0,1,0,0.872,117.8
TUTU4813382,Import,Coal,Dry,DBGT,8,0,0,0,0,0,0.869,86.2
TUTU8910124,Import,Timber,Dry,DBGT,12,6,1,0,1,0,0.755,87.9
TUTU8199819,Export,Salt,Dry,PSA_SICAL,8,1,0,0,0,0,0.736,38.6
TUTU5461488,Export,Granite,Dry,DBGT,11,4,0,0,1,0,0.925,75.5
TUTU8391355,Export,Granite,Dry,PSA_SICAL,10,4,0,0,1,0,0.845,58.5
TUTU9350766,Export,Salt,Dry,PSA_SICAL,9,6,1,0,0,0,0.85,45.4
TUTU8663381,Export,Granite,Dry,DBGT,10,2,0,0,1,0,0.834,55.4
TUTU7378936,Import,Timber,Dry,DBGT,8,1,0,0,0,0,0.842,75.8
TUTU3443424,Export,Seafood,Reefer,PSA_SICAL,11,1,0,0,1,0,0.797,26.4
TUTU9310763,Export,Machinery,ODC,DBGT,7,6,1,0,0,0,0.776,51.2
TUTU8364514,Import,Machinery,ODC,PSA_SICAL,5,3,0,0,0,0,0.703,71.1
TUTU4534573,Import,Machinery,ODC,PSA_SICAL,4,0,0,0,0,0,0.807,76.7
TUTU3530963,Import,Seafood,Reefer,DBGT,11,2,0,0,1,0,0.763,50.1
TUTU6800936,Export,Sugar,Dry,PSA_SICAL,5,4,0,0,0,0,0.865,51.9
TUTU7274758,Export,Seafood,Reefer,DBGT,9,3,0,0,0,0,0.825,28.7
TUTU1079461,Export,Granite,Dry,DBGT,6,2,0,0,0,0,0.757,38.3
TUTU7642304,Import,Electronics,Dry,PSA_SICAL,6,4,0,1,0,0,0.806,80.8
TUTU6740155,Import,Coal,Dry,PSA_SICAL,8,0,0,0,0,0,0.803,71.0
TUTU8241212,Import,Seafood,Reefer,PSA_SICAL,3,1,0,0,0,1,0.784,69.5
TUTU6087998,Export,Electronics,Dry,PSA_SICAL,7,5,1,0,0,0,0.73,41.4
TUTU9290288,Import,Timber,Dry,PSA_SICAL,7,6,1,0,0,0,0.825,77.8
TUTU4613226,Import,Machinery,ODC,DBGT,10,2,0,0,1,0,0.847,104.7
TUTU2093372,Export,Salt,Dry,PSA_SICAL,2,1,0,0,0,0,0.857,44.0
TUTU2995922,Export,Textiles,Dry,PSA_SICAL,4,1,0,0,0,0,0.923,65.7
TUTU7273630,Import,Electronics,Dry,PSA_SICAL,5,2,0,0,0,0,0.785,63.5
TUTU2677759,Export,Granite,Dry,PSA_SICAL,11,3,0,0,1,0,0.808,53.1
TUTU9820267,Export,Seafood,Reefer,PSA_SICAL,2,2,0,1,0,1,0.752,71.4
TUTU4746650,Import,Machinery,ODC,DBGT,2,3,0,0,0,1,0.878,123.3
TUTU3015800,Import,Electronics,Dry,PSA_SICAL,8,1,0,0,0,0,0.823,60.5
TUTU9733087,Export,Seafood,Reefer,PSA_SICAL,10,3,0,0,1,0,0.787,26.2
TUTU8441264,Import,Electronics,Dry,PSA_SICAL,4,0,0,0,0,0,0.81,63.2
TUTU8049295,Export,Salt,Dry,DBGT,3,1,0,0,0,0,0.772,35.7
TUTU1270615,Import,Electronics,Dry,PSA_SICAL,11,3,0,0,1,0,0.919,100.5
TUTU1628125,Import,Machinery,ODC,DBGT,3,3,0,0,0,0,0.809,73.9
TUTU4180455,Import,EdibleOil,LiquidBulk,DBGT,1,5,1,0,0,0,0.919,102.1
TUTU3354717,Export,Salt,Dry,PSA_SICAL,9,0,0,1,0,1,0.85,94.2
TUTU5898196,Import,EdibleOil,LiquidBulk,DBGT,9,0,0,0,0,0,0.81,72.1
TUTU3065027,Import,Timber,Dry,PSA_SICAL,10,5,1,0,1,0,0.826,94.6
TUTU5639308,Export,Sugar,Dry,PSA_SICAL,5,0,0,0,0,0,0.8,43.5
TUTU4370039,Export,Machinery,ODC,PSA_SICAL,2,0,0,0,0,0,0.817,55.4
TUTU3379429,Export,Granite,Dry,PSA_SICAL,11,6,1,0,1,0,0.847,72.0
TUTU4603565,Export,Textiles,Dry,PSA_SICAL,8,5,1,0,0,0,0.847,55.2
TUTU4805057,Export,Seafood,Reefer,PSA_SICAL,7,2,0,0,0,0,0.755,15.0
TUTU7148704,Import,Coal,Dry,PSA_SICAL,8,0,0,0,0,0,0.786,67.7
TUTU3882285,Import,Chemicals,Hazardous,PSA_SICAL,1,3,0,0,0,0,0.763,74.8
TUTU3048450,Export,Seafood,Reefer,PSA_SICAL,9,2,0,0,0,0,0.779,24.4
TUTU8927617,Export,Salt,Dry,DBGT,7,2,0,0,0,0,0.815,37.9
TUTU9719185,Import,Coal,Dry,PSA_SICAL,6,1,0,0,0,1,0.864,109.4
TUTU1948958,Import,Chemicals,Hazardous,PSA_SICAL,1,6,1,0,0,0,0.73,77.8
TUTU4679706,Export,Granite,Dry,PSA_SICAL,1,3,0,0,0,0,0.913,67.4
TUTU1352986,Export,Granite,Dry,PSA_SICAL,6,2,0,0,0,1,0.821,79.3
TUTU4753951,Import,Coal,Dry,DBGT,9,2,0,0,0,1,0.826,101.7
TUTU7349274,Export,Granite,Dry,PSA_SICAL,9,2,0,0,0,0,0.772,40.9
TUTU5208144,Import,Chemicals,Hazardous,DBGT,11,0,0,0,1,0,0.787,99.8
TUTU9436412,Export,Granite,Dry,DBGT,1,4,0,0,0,0,0.846,54.1
TUTU3656716,Export,Textiles,Dry,PSA_SICAL,2,1,0,0,0,0,0.887,61.4
TUTU3736938,Export,Seafood,Reefer,PSA_SICAL,2,3,0,0,0,0,0.927,39.6
TUTU1182600,Import,Chemicals,Hazardous,PSA_SICAL,5,3,0,0,0,0,0.796,77.5
TUTU4277957,Export,Granite,Dry,DBGT,11,1,0,0,1,0,0.827,55.1
TUTU8520391,Export,Granite,Dry,DBGT,11,1,0,0,1,0,0.899,65.8
TUTU6829642,Import,Chemicals,Hazardous,PSA_SICAL,12,5,1,0,1,1,0.797,152.1
TUTU2174779,Export,Granite,Dry,DBGT,3,2,0,0,0,0,0.829,45.5
TUTU3941682,Import,Coal,Dry,PSA_SICAL,12,6,1,0,1,1,0.758,126.8
TUTU6225655,Export,Textiles,Dry,PSA_SICAL,11,1,0,0,1,0,0.819,50.9
TUTU2552895,Import,Coal,Dry,PSA_SICAL,7,2,0,0,0,1,0.835,103.8
TUTU8077848,Import,Seafood,Reefer,PSA_SICAL,5,3,0,0,0,0,0.802,38.8
TUTU3293574,Export,Textiles,Dry,PSA_SICAL,5,2,0,0,0,0,0.883,58.8
TUTU1535681,Import,Coal,Dry,PSA_SICAL,6,4,0,0,0,0,0.783,66.7
TUTU7088105,Export,Electronics,Dry,PSA_SICAL,12,3,0,0,1,0,0.872,64.0
TUTU2656685,Import,Electronics,Dry,DBGT,1,1,0,0,0,0,0.837,64.5
TUTU5828768,Export,Granite,Dry,PSA_SICAL,12,1,0,0,1,0,0.834,61.9
TUTU1997890,Import,Coal,Dry,PSA_SICAL,4,4,0,0,0,0,0.772,66.0
TUTU2416515,Export,Electronics,Dry,PSA_SICAL,2,2,0,0,0,0,0.834,43.8
TUTU3295403,Export,Seafood,Reefer,PSA_SICAL,11,3,0,0,1,1,0.842,65.8
TUTU8472811,Export,Salt,Dry,PSA_SICAL,12,5,1,0,1,0,0.802,48.4
TUTU2774156,Import,Timber,Dry,PSA_SICAL,12,3,0,0,1,0,0.738,82.0
TUTU1777215,Export,Salt,Dry,DBGT,1,1,0,0,0,0,0.724,34.7
TUTU7523372,Import,Chemicals,Hazardous,DBGT,3,1,0,0,0,1,0.8,106.4
TUTU1304112,Export,Granite,Dry,PSA_SICAL,6,4,0,0,0,1,0.793,70.8
TUTU2596743,Import,Machinery,ODC,PSA_SICAL,12,2,0,0,1,0,0.766,91.5
TUTU3671535,Import,Coal,Dry,PSA_SICAL,4,2,0,0,0,0,0.789,69.9
TUTU6300778,Import,Machinery,ODC,PSA_SICAL,2,3,0,0,0,0,0.868,84.9
TUTU7701837,Export,Granite,Dry,PSA_SICAL,7,0,0,0,0,0,0.794,47.6
TUTU1913721,Import,Electronics,Dry,DBGT,11,0,0,0,1,0,0.817,83.0
TUTU2456084,Export,Salt,Dry,PSA_SICAL,5,1,0,0,0,0,0.858,50.3
TUTU2677894,Export,Textiles,Dry,PSA_SICAL,1,3,0,0,0,1,0.832,87.6
TUTU3415109,Export,Seafood,Reefer,PSA_SICAL,7,4,0,0,0,0,0.776,20.1
TUTU8043932,Import,Chemicals,Hazardous,DBGT,5,1,0,0,0,0,0.748,75.8
TUTU7307448,Import,Coal,Dry,PSA_SICAL,6,2,0,0,0,1,0.79,111.7
TUTU4155409,Import,Coal,Dry,PSA_SICAL,6,4,0,0,0,0,0.834,79.9
TUTU3122223,Import,Timber,Dry,DBGT,6,3,0,0,0,0,0.793,64.4
TUTU9736230,Export,Salt,Dry,PSA_SICAL,4,6,1,0,0,0,0.799,42.1
TUTU4092401,Export,Machinery,ODC,PSA_SICAL,1,3,0,0,0,0,0.832,58.6
TUTU2293056,Export,Seafood,Reefer,PSA_SICAL,9,3,0,0,0,1,0.773,48.7
TUTU1866265,Export,Textiles,Dry,DBGT,12,1,0,0,1,0,0.818,53.8
TUTU1459305,Import,Chemicals,Hazardous,PSA_SICAL,8,0,0,0,0,0,0.755,75.2
TUTU6002717,Import,EdibleOil,LiquidBulk,DBGT,5,5,1,0,0,0,0.865,83.4
TUTU3443775,Export,Seafood,Reefer,DBGT,8,3,0,0,0,1,0.735,52.8
TUTU6644793,Export,Seafood,Reefer,PSA_SICAL,12,6,1,0,1,0,0.849,35.6
TUTU2847706,Export,Seafood,Reefer,PSA_SICAL,9,4,0,0,0,1,0.897,63.5
TUTU2450940,Import,Coal,Dry,DBGT,6,1,0,0,0,0,0.836,73.5
TUTU1783129,Export,Machinery,ODC,PSA_SICAL,12,3,0,1,1,0,0.851,104.8
TUTU1792996,Import,Timber,Dry,PSA_SICAL,11,1,0,0,1,0,0.716,83.9
TUTU8825698,Export,Electronics,Dry,PSA_SICAL,6,5,1,0,0,0,0.773,47.7
TUTU2597348,Export,Electronics,Dry,DBGT,9,0,0,0,0,0,0.828,42.4
TUTU4317796,Import,Timber,Dry,PSA_SICAL,11,4,0,0,1,0,0.801,82.8
TUTU2258259,Export,Granite,Dry,DBGT,10,1,0,0,1,0,0.81,53.5
TUTU1195941,Import,Timber,Dry,PSA_SICAL,5,5,1,0,0,0,0.877,84.9
TUTU3577892,Export,Seafood,Reefer,PSA_SICAL,10,3,0,0,1,0,0.736,32.0
TUTU7371542,Export,Seafood,Reefer,PSA_SICAL,3,5,1,0,0,0,0.806,16.5
TUTU1422445,Export,Seafood,Reefer,DBGT,4,4,0,0,0,0,0.807,30.2
TUTU2645926,Export,Salt,Dry,PSA_SICAL,2,3,0,0,0,0,0.811,34.9
TUTU8410716,Export,Machinery,ODC,DBGT,2,3,0,0,0,0,0.85,62.3
TUTU9279764,Import,Seafood,Reefer,PSA_SICAL,6,5,1,0,0,0,0.767,44.1
TUTU9301643,Export,Seafood,Reefer,PSA_SICAL,7,6,1,0,0,0,0.881,38.6
TUTU3849492,Export,Seafood,Reefer,PSA_SICAL,4,2,0,1,0,0,0.825,45.0
TUTU3956760,Export,Seafood,Reefer,PSA_SICAL,11,6,1,0,1,0,0.875,43.4
TUTU8681748,Export,Salt,Dry,PSA_SICAL,12,1,0,0,1,0,0.795,49.6
TUTU4845742,Export,Seafood,Reefer,PSA_SICAL,2,6,1,0,0,0,0.823,30.0
TUTU6633385,Import,Coal,Dry,PSA_SICAL,12,0,0,0,1,0,0.884,103.3
TUTU2518240,Export,Seafood,Reefer,DBGT,2,2,0,0,0,0,0.833,25.8
TUTU4907653,Export,Sugar,Dry,PSA_SICAL,2,2,0,0,0,1,0.802,72.3
TUTU3581700,Import,Machinery,ODC,DBGT,12,4,0,0,1,1,0.788,132.4
TUTU2828916,Export,Textiles,Dry,PSA_SICAL,11,2,0,0,1,0,0.838,54.4
TUTU3454231,Import,EdibleOil,LiquidBulk,PSA_SICAL,6,5,1,0,0,0,0.823,83.4
TUTU6184954,Export,Seafood,Reefer,PSA_SICAL,4,1,0,0,0,0,0.797,18.5
TUTU7500692,Import,Timber,Dry,DBGT,1,2,0,0,0,1,0.794,97.1
TUTU8360775,Export,Seafood,Reefer,PSA_SICAL,7,2,0,0,0,0,0.826,33.1
TUTU4559627,Import,EdibleOil,LiquidBulk,PSA_SICAL,2,5,1,0,0,0,0.877,92.8
TUTU3412683,Export,Electronics,Dry,DBGT,12,1,0,0,1,0,0.812,51.4
TUTU4500522,Export,Seafood,Reefer,DBGT,6,4,0,0,0,0,0.816,28.9
TUTU8550932,Export,Granite,Dry,PSA_SICAL,8,5,1,0,0,0,0.876,53.8
TUTU6226343,Export,Seafood,Reefer,DBGT,3,5,1,0,0,1,0.719,55.8
TUTU6237860,Import,Chemicals,Hazardous,PSA_SICAL,6,3,0,0,0,0,0.837,85.2
TUTU2748229,Export,Granite,Dry,DBGT,12,3,0,0,1,0,0.888,66.0
TUTU7788397,Import,Chemicals,Hazardous,PSA_SICAL,11,6,1,0,1,1,0.753,137.3
TUTU4819580,Import,Chemicals,Hazardous,DBGT,6,1,0,0,0,0,0.844,89.5
TUTU5414776,Export,Machinery,ODC,DBGT,4,5,1,0,0,0,0.734,50.8
TUTU3232397,Import,Machinery,ODC,DBGT,9,3,0,0,0,1,0.722,103.2
TUTU3173495,Import,Machinery,ODC,DBGT,11,2,0,0,1,0,0.849,98.5
TUTU8759251,Import,Coal,Dry,PSA_SICAL,6,6,1,0,0,0,0.787,67.2
